2680	135	1016	449	0.646	0.597	832.016	3.576	0	-1280	-1024	0.445	0.576	-1.000	-1.000	4
2700	136	1023	685	0.647	0.597	832.016	3.367	0	1084	537	0.446	0.576	841.414	3.467	0
2720	137	-1280	-1024	0.447	0.576	-1.000	-1.000	4	1026	577	0.447	0.576	841.414	3.676	0
2739	138	1010	553	0.649	0.598	832.016	3.166	0	1049	649	0.448	0.576	841.414	3.663	0
2759	139	1017	606	0.650	0.598	832.016	3.205	0	1025	675	0.448	0.577	841.414	3.256	0
2779	140	1016	609	0.649	0.598	829.487	3.195	0	1034	695	0.447	0.577	846.959	3.362	0
2799	141	1011	655	0.649	0.598	829.487	3.301	0	964	761	0.448	0.576	846.959	3.343	0
2819	142	1008	654	0.650	0.598	829.487	3.312	0	1007	676	0.448	0.576	846.959	3.154	0
2839	143	1037	569	0.651	0.598	829.487	3.074	0	1040	622	0.449	0.577	846.959	3.173	0
2859	144	1068	479	0.651	0.598	829.487	3.038	0	997	657	0.449	0.576	846.959	3.222	0
2879	145	1101	439	0.650	0.598	830.991	3.007	0	1003	638	0.448	0.576	842.885	3.236	0
2899	146	911	707	0.649	0.598	830.991	3.623	0	973	665	0.448	0.576	842.885	3.210	0
2919	147	991	571	0.650	0.597	830.991	3.502	0	996	639	0.448	0.576	842.885	3.269	0
2939	148	967	526	0.650	0.597	830.991	3.421	0	1017	571	0.448	0.576	842.885	3.127	0
2959	149	-1280	-1024	0.448	0.576	-1.000	-1.000	4	948	675	0.448	0.576	842.885	3.224	0
2979	150	-1280	-1024	0.649	0.597	-1.000	-1.000	4	940	643	0.446	0.576	845.911	3.231	0
2999	151	1023	588	0.648	0.597	835.261	3.153	0	932	677	0.446	0.576	845.911	3.300	0
3019	152	939	669	0.649	0.597	835.261	3.424	0	986	691	0.447	0.576	845.911	3.293	0
3039	153	1115	506	0.648	0.597	835.261	2.970	0	1031	554	0.446	0.576	845.911	3.272	0
3059	154	990	520	0.648	0.597	835.261	2.977	0	942	738	0.446	0.577	845.911	3.338	0
3079	155	1054	531	0.647	0.598	831.208	2.971	0	941	719	0.445	0.577	842.986	3.321	0
3098	156	979	544	0.647	0.598	831.208	3.026	0	984	684	0.444	0.577	842.986	3.370	0
3118	157	1021	605	0.647	0.598	831.208	3.230	0	935	709	0.445	0.577	842.986	3.520	0
3138	158	1006	479	0.647	0.598	831.208	3.035	0	988	581	0.444	0.577	842.986	3.283	0
3158	159	1046	597	0.647	0.598	831.208	3.059	0	981	700	0.444	0.577	842.986	3.249	0
3178	160	1049	552	0.645	0.598	831.687	3.117	0	973	651	0.443	0.578	846.732	3.228	0
3198	161	976	625	0.645	0.598	831.687	3.198	0	1001	640	0.442	0.578	846.732	3.269	0
3218	162	947	645	0.645	0.598	831.687	3.517	0	986	647	0.443	0.578	846.732	3.338	0
3238	163	912	734	0.644	0.598	831.687	3.734	0	982	655	0.442	0.578	846.732	3.320	0
3258	164	966	608	0.644	0.598	831.687	3.291	0	955	669	0.442	0.578	846.732	3.278	0
3278	165	960	640	0.643	0.598	830.524	3.507	0	942	683	0.441	0.578	839.875	3.282	0
3298	166	1066	533	0.643	0.597	830.524	3.052	0	960	710	0.440	0.578	839.875	3.266	0
3318	167	812	566	0.645	0.597	830.524	3.231	0	883	741	0.442	0.578	839.875	3.473	0
3338	168	736	574	0.645	0.597	830.524	3.188	0	701	594	0.443	0.577	839.875	3.353	0
3358	169	714	539	0.645	0.597	830.524	3.207	0	687	587	0.443	0.577	839.875	3.120	0
3378	170	690	542	0.644	0.597	838.636	3.215	0	674	584	0.442	0.578	836.152	3.168	0
3398	171	750	513	0.644	0.597	838.636	3.015	0	739	627	0.442	0.578	836.152	3.219	0
3417	172	744	542	0.644	0.597	838.636	3.135	0	732	667	0.442	0.578	836.152	3.402	0
3437	173	781	489	0.644	0.597	838.636	3.185	0	699	586	0.442	0.578	836.152	3.322	0
3457	174	755	481	0.644	0.597	838.636	3.030	0	688	645	0.442	0.578	836.152	3.299	0
3477	175	772	470	0.643	0.597	839.703	3.108	0	675	638	0.441	0.578	843.688	3.305	0
3497	176	744	573	0.643	0.596	839.703	3.261	0	668	612	0.441	0.578	843.688	3.211	0
3517	177	721	608	0.644	0.595	839.703	3.344	0	664	579	0.442	0.578	843.688	3.406	0
3537	178	741	559	0.643	0.594	839.703	3.251	0	721	595	0.441	0.578	843.688	3.359	0
3557	179	745	415	0.642	0.591	839.703	3.044	0	725	687	0.440	0.578	843.688	3.353	0
3577	180	754	411	0.639	0.588	836.798	3.034	0	731	683	0.436	0.578	841.049	3.337	0
3597	181	672	511	0.635	0.585	836.798	3.591	0	695	607	0.433	0.578	841.049	3.204	0
3617	182	756	615	0.631	0.580	836.798	3.473	0	806	615	0.429	0.579	841.049	3.280	0
3637	183	836	435	0.625	0.576	836.798	3.125	0	792	739	0.424	0.581	841.049	3.408	0
3657	184	711	457	0.618	0.572	836.798	3.454	0	-1280	-1024	0.618	0.572	-1.000	-1.000	4
3677	185	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3697	186	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3717	187	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3736	188	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3756	189	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3776	190	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3796	191	-1280	-1024	0.367	0.614	-1.000	-1.000	4	-1280	-1024	0.367	0.614	-1.000	-1.000	4
3816	192	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3836	193	671	144	0.544	0.557	827.213	3.485	0	610	83	0.354	0.622	827.213	3.239	0
3856	194	596	91	0.539	0.558	827.213	3.130	0	-1280	-1024	0.539	0.558	-1.000	-1.000	4
3876	195	-1280	-1024	0.346	0.629	-1.000	-1.000	4	627	206	0.346	0.629	827.213	3.111	0
3896	196	-1280	-1024	0.529	0.560	-1.000	-1.000	4	626	181	0.342	0.631	838.252	3.152	0
3916	197	424	650	0.526	0.561	831.614	11.322	0	-1280	-1024	0.526	0.561	-1.000	-1.000	4
3936	198	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3956	199	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3976	200	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3996	201	-1280	-1024	0.521	0.566	-1.000	-1.000	4	-1280	-1024	0.335	0.637	-1.000	-1.000	4
4016	202	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4035	203	-1280	-1024	0.334	0.638	-1.000	-1.000	4	572	232	0.334	0.638	846.245	3.679	0
4055	204	611	137	0.522	0.571	837.998	3.207	0	655	-6	0.335	0.639	846.245	4.270	0
4075	205	597	78	0.523	0.574	837.998	3.214	0	595	117	0.336	0.640	846.245	3.568	0
4095	206	599	68	0.526	0.575	842.144	3.230	0	629	5	0.338	0.641	843.791	3.717	0
4115	207	481	85	0.528	0.577	842.144	3.187	0	452	73	0.340	0.643	843.791	3.262	0
4135	208	454	36	0.528	0.579	842.144	3.222	0	-1280	-1024	0.528	0.579	-1.000	-1.000	4
4155	209	461	76	0.529	0.580	842.144	3.288	0	522	81	0.340	0.645	843.791	3.825	0
4175	210	439	41	0.529	0.581	842.144	3.162	0	462	76	0.341	0.645	843.791	3.425	0
4195	211	436	50	0.531	0.581	844.833	3.204	0	462	67	0.342	0.645	847.311	3.439	0
4215	212	460	42	0.532	0.581	844.833	3.259	0	433	84	0.343	0.644	847.311	3.403	0
4235	213	441	104	0.532	0.581	844.833	3.216	0	483	73	0.343	0.643	847.311	3.600	0
4255	214	408	105	0.533	0.580	844.833	3.340	0	400	38	0.343	0.642	847.311	3.722	0
4275	215	395	62	0.533	0.579	844.833	3.331	0	446	30	0.343	0.641	847.311	3.555	0
4295	216	381	86	0.535	0.578	848.637	3.336	0	405	15	0.345	0.639	847.793	3.582	0
4315	217	416	17	0.535	0.577	848.637	3.319	0	444	52	0.345	0.637	847.793	3.826	0
4335	218	455	67	0.535	0.575	848.637	3.271	0	400	85	0.344	0.636	847.793	3.565	0
4354	219	436	-48	0.535	0.573	848.637	3.528	0	390	9	0.344	0.634	847.793	3.434	0
4374	220	392	61	0.534	0.572	848.637	3.648	0	477	118	0.343	0.633	847.793	3.565	0
4394	221	365	31	0.535	0.570	844.455	3.698	0	385	102	0.344	0.632	845.968	3.514	0
4414	222	435	48	0.535	0.569	844.455	3.390	0	444	106	0.343	0.630	845.968	3.772	0
4434	223	514	33	0.534	0.567	844.455	3.038	0	423	154	0.342	0.629	845.968	3.400	0
4454	224	451	16	0.534	0.566	844.455	3.347	0	413	153	0.342	0.627	845.968	3.393	0
4474	225	450	43	0.535	0.563	844.455	3.301	0	486	13	0.343	0.624	845.968	3.636	0
4494	226	449	33	0.539	0.561	843.048	3.190	0	409	44	0.345	0.619	838.803	3.408	0
4514	227	466	41	0.541	0.560	843.048	3.165	0	418	101	0.347	0.616	838.803	3.290	0
4534	228	426	54	0.544	0.559	843.048	3.272	0	416	82	0.349	0.613	838.803	3.514	0
4554	229	405	4	0.548	0.557	843.048	3.370	0	452	64	0.352	0.609	838.803	3.643	0
4574	230	450	69	0.551	0.556	843.048	3.415	0	476	20	0.354	0.605	838.803	3.624	0
4594	231	450	85	0.556	0.554	831.456	3.412	0	423	25	0.358	0.601	827.735	3.558	0
4614	232	477	99	0.559	0.552	831.456	3.221	0	407	108	0.361	0.597	827.735	3.435	0
4634	233	526	-1	0.562	0.552	831.456	3.196	0	462	197	0.363	0.595	827.735	3.706	0
4654	234	513	5	0.566	0.552	831.456	3.411	0	451	26	0.366	0.593	827.735	3.484	0
4673	235	520	8	0.571	0.552	831.456	3.527	0	491	91	0.370	0.590	827.735	3.438	0
4693	236	512	19	0.576	0.551	828.500	3.581	0	458	102	0.375	0.587	822.199	3.495	0
4713	237	543	138	0.582	0.551	828.500	3.278	0	528	82	0.380	0.583	822.199	3.378	0
4733	238	529	59	0.586	0.550	828.500	3.451	0	485	108	0.384	0.580	822.199	3.493	0
4753	239	537	62	0.592	0.550	828.500	3.147	0	499	72	0.390	0.577	822.199	3.709	0
4773	240	491	109	0.598	0.551	828.500	3.345	0	468	142	0.395	0.575	822.199	3.307	0
4793	241	480	82	0.604	0.551	822.383	3.336	0	465	162	0.400	0.574	813.584	3.377	0
4813	242	559	92	0.608	0.552	822.383	3.127	0	490	91	0.405	0.573	813.584	3.430	0
4833	243	510	51	0.611	0.553	822.383	3.237	0	475	105	0.407	0.572	813.584	3.271	0
4853	244	523	51	0.615	0.552	822.383	3.414	0	430	69	0.410	0.570	813.584	3.422	0
4873	245	524	44	0.617	0.552	822.383	3.444	0	529	81	0.412	0.570	813.584	3.481	0
4893	246	524	50	0.619	0.553	819.099	3.461	0	459	84	0.414	0.571	810.674	3.431	0
4913	247	499	9	0.619	0.554	819.099	3.407	0	457	75	0.415	0.572	810.674	3.441	0
4933	248	450	91	0.619	0.555	819.099	3.307	0	453	174	0.415	0.574	810.674	3.366	0
4953	249	360	437	0.619	0.557	819.099	3.345	0	337	566	0.415	0.577	810.674	3.699	0
4973	250	381	688	0.618	0.559	819.099	3.651	0	298	775	0.415	0.579	810.674	3.576	0
4992	251	401	877	0.618	0.559	824.081	3.652	0	252	988	0.415	0.580	822.916	3.686	0
5012	252	323	519	0.618	0.560	824.081	3.315	0	342	748	0.414	0.581	822.916	3.572	0
5032	253	319	527	0.616	0.561	824.081	3.343	0	370	575	0.413	0.582	822.916	3.540	0
5052	254	343	588	0.616	0.562	824.081	3.685	0	341	662	0.413	0.583	822.916	3.591	0
5072	255	338	558	0.616	0.563	824.081	3.393	0	372	642	0.412	0.584	822.916	3.536	0
5092	256	331	572	0.616	0.563	831.185	3.554	0	365	618	0.413	0.584	825.963	3.565	0
5112	257	349	601	0.616	0.563	831.185	3.346	0	333	699	0.413	0.584	825.963	3.503	0
5132	258	319	584	0.615	0.564	831.185	3.270	0	345	613	0.412	0.584	825.963	3.749	0
5152	259	459	573	0.615	0.564	831.185	3.250	0	394	637	0.412	0.585	825.963	3.495	0
5172	260	416	574	0.615	0.565	831.185	3.254	0	405	696	0.411	0.586	825.963	3.423	0
5192	261	378	575	0.615	0.566	830.261	3.254	0	420	653	0.412	0.586	830.173	3.493	0
5212	262	360	548	0.615	0.566	830.261	3.296	0	389	757	0.412	0.587	830.173	3.597	0
5232	263	395	573	0.614	0.566	830.261	3.491	0	373	670	0.411	0.587	830.173	3.367	0
5252	264	391	586	0.614	0.567	830.261	3.530	0	412	785	0.411	0.587	830.173	4.033	0
5272	265	389	599	0.614	0.567	830.261	3.523	0	470	663	0.411	0.588	830.173	3.565	0
5292	266	386	609	0.614	0.568	832.772	3.527	0	409	695	0.412	0.588	831.308	3.618	0
5311	267	429	517	0.614	0.568	832.772	3.340	0	396	651	0.411	0.589	831.308	3.649	0
