100	160872	120	348	740
101	162128	100	391	763
102	165597	100	1031	638
103	166435	100	342	661
104	168030	139	231	586
105	168668	120	231	548
106	169286	339	258	232
107	169684	140	439	251
108	169844	479	419	274
109	170422	159	481	221
110	170601	259	429	271
111	170881	1037	280	282
112	171977	319	78	281
113	172575	598	67	264
114	173273	299	323	285
115	173612	459	663	299
116	174111	259	441	272
117	174430	140	148	302
118	174589	359	73	306
119	175207	100	209	289
120	175506	359	267	292
121	175905	538	74	268
122	176483	618	280	231
123	177360	179	591	193
124	177580	159	672	175
125	177779	159	273	187
126	177978	299	162	206
127	178297	160	238	194
128	178716	678	326	188
129	179414	738	280	226
130	180172	857	266	232
131	181129	100	425	624
132	181308	200	425	610
133	181547	140	423	600
134	182066	219	520	971
135	182983	239	205	651
136	183242	120	209	670
137	183680	180	452	684
138	184079	259	253	590
139	184478	100	324	827
140	185056	140	484	205
141	185216	259	433	246
142	185535	199	280	247
143	185774	259	464	245
144	186073	479	594	231
145	186571	1057	588	228
146	187648	518	468	229
147	188186	140	653	246
148	188346	379	613	235
149	188745	399	606	239
150	189163	459	596	242
151	189642	598	595	247
152	190419	1216	597	228
153	191656	498	447	240
154	192174	459	453	248
155	192672	857	596	265
156	193689	478	502	270
157	194188	139	510	288
158	194786	758	580	224
159	195683	100	616	213
160	195803	339	601	223
161	196859	638	450	217
162	197557	319	286	221
163	197956	479	459	233
164	198454	239	237	245
165	199112	379	252	250
166	199511	199	266	222
167	199790	219	80	236
168	200129	359	435	226
169	200508	857	549	243
170	201405	339	441	232
171	203100	100	428	99
172	203458	678	433	241
173	204854	199	445	241
174	205313	100	248	238
175	205452	239	76	228
176	205731	259	55	274
177	206150	179	350	272
178	206349	658	439	257
179	207027	259	435	248
180	207326	618	597	279
181	208004	199	428	241
182	208403	120	443	250
183	208702	179	125	247
184	208901	219	54	271
185	209440	120	191	255
186	209579	419	83	249
187	210018	399	78	256
188	210477	120	280	279
189	210776	120	270	259
190	211075	379	506	261
191	211613	120	245	263
192	211752	159	248	266
193	212231	140	87	276
194	212390	160	81	260
195	212570	139	258	261
196	212949	100	245	244
197	213188	439	69	253
198	213647	100	105	266
199	213766	319	99	254
200	214145	578	255	253
201	215900	120	188	290
202	216159	100	53	308
203	216318	359	251	298
204	216737	199	309	617
205	216956	100	206	673
206	220784	179	443	716
207	220984	140	451	779
208	221223	179	461	774
209	222738	120	520	835
210	222977	279	507	851
211	223755	140	517	856
212	224532	100	495	747
213	226107	778	55	263
214	226925	160	220	253
215	227204	179	275	261
216	227423	100	270	269
217	227603	279	80	284
218	228261	239	66	298
219	228540	120	264	304
220	228779	120	250	286
221	229138	120	418	267
222	230354	160	74	298
223	230534	160	52	277
224	230733	160	275	295
225	231072	140	283	298
226	231849	239	75	296
227	232208	199	236	272
228	233245	140	1028	672
229	233903	100	938	763
230	234023	120	1023	761
231	234820	140	1024	748
232	235199	120	1027	757
233	235797	100	1032	742
234	237472	100	453	674
235	238389	100	305	276
236	238987	120	1152	734
237	240781	120	468	253
238	241200	100	460	243
239	242377	139	287	299
240	242576	419	86	305
241	243174	199	515	247
242	243393	100	520	237
243	243872	140	317	312
244	244131	140	450	278
245	244390	100	1143	302
246	244570	100	1265	304
247	244769	399	1260	249
248	245706	100	546	338
249	245885	120	440	302
250	246504	638	255	186
251	247181	179	50	213
252	247620	140	82	207
253	247780	299	259	192
254	248976	139	524	594
255	249674	120	558	661
256	250112	100	513	761
257	250232	160	510	772
258	250511	140	516	728
259	250750	199	528	716
260	251388	319	412	197
261	251827	279	265	194
262	252126	379	80	216
263	252545	279	265	195
264	253920	139	459	867
265	254538	100	420	621
266	254837	100	417	628
267	255416	100	440	749
268	255715	199	439	745
269	256831	678	267	207
270	257549	478	54	213
271	258067	180	268	194
272	258486	120	411	730
273	258785	239	403	737
274	259164	140	408	747
275	259343	179	413	732
276	260240	159	288	185
277	260420	239	252	213
278	260679	319	82	223
279	261736	120	424	771
280	261935	160	404	751
281	262354	100	470	511
282	262533	100	461	493
283	262872	120	365	504
284	263271	120	353	508
285	264507	199	352	634
286	267677	179	1156	733
287	269013	120	1154	820
288	269153	100	1166	805
289	269412	179	1140	798
290	269711	140	1144	810
291	269870	459	1170	813
292	270568	219	1217	882
293	270807	120	1153	865
294	270947	479	1124	855
295	272004	120	1104	938
296	272163	180	1011	890
297	272442	180	1121	842
298	272701	179	1102	846
299	272901	139	1121	824
300	273240	139	1020	811
301	273778	558	941	939
302	274735	419	926	935
303	275194	120	919	946
304	276250	100	928	954
305	276549	159	905	1023
306	277187	120	879	1017
307	278065	199	898	922
308	278284	120	908	912
309	278822	379	264	218
310	279221	179	119	236
311	279420	399	77	236
312	279919	319	273	197
313	280995	100	256	478
314	281853	120	835	915
315	282451	120	812	892
316	285322	140	343	470
317	285800	100	381	469
318	287276	479	256	188
319	288073	100	421	201
320	288273	120	424	198
321	288791	100	612	201
322	289030	179	615	213
323	289230	120	618	204
324	289369	100	615	205
325	289509	100	395	184
326	290526	120	438	206
327	290665	140	481	235
328	291064	279	272	189
329	291582	299	73	237
330	292041	100	361	219
331	292380	180	269	206
332	292758	239	94	251
333	293736	120	345	563
334	294473	100	269	475
335	295011	100	300	620
336	297205	140	355	482
337	297364	120	368	488
338	297663	180	352	484
339	298520	140	433	638
340	298899	179	441	637
341	299477	160	451	625
342	299976	100	441	633
343	300096	100	454	637
344	302488	180	447	630
345	302767	259	441	640
346	303166	100	345	603
347	303445	100	202	226
348	303744	299	272	211
349	304083	259	76	238
350	305279	100	370	463
351	305598	140	307	442
352	305957	100	373	440
353	306436	718	72	254
354	307233	180	277	223
355	307492	139	280	220
356	307851	120	277	208
357	307991	140	101	239
358	308150	159	88	237
359	308589	120	293	235
360	308868	160	114	229
361	309865	140	420	437
362	310623	119	1021	700
363	312218	120	1128	843
364	312616	139	1023	797
365	312856	100	939	859
366	313434	160	946	835
367	314929	100	1182	822
368	317401	498	277	223
369	318976	160	931	894
370	319196	120	933	895
371	320751	120	1002	1002
372	321050	100	997	964
373	321369	100	994	965
374	321489	139	1000	961
375	321867	299	997	976
376	324060	120	268	238
377	324639	239	1135	973
378	325516	120	983	919
379	326154	140	481	171
380	326513	100	644	216
381	327111	100	631	225
382	327629	100	523	266
383	327928	319	238	254
384	328267	120	259	273
385	329842	319	905	858
386	330480	120	893	831
387	331098	100	918	817
388	331278	100	923	807
389	331617	100	919	819
390	332414	140	973	847
391	333391	100	942	635
392	334587	180	294	229
393	335006	199	83	261
394	336063	100	826	661
395	337797	100	253	678
396	338994	100	274	312
397	339672	120	164	790
398	339891	140	169	761
399	340648	100	313	168
400	341047	100	405	215
401	341187	100	436	221
402	341306	339	436	224
403	341904	120	275	249
404	342044	179	115	258
405	342243	120	83	281
406	342423	140	274	259
407	342582	140	254	269
408	343858	100	643	259
409	344436	179	216	259
410	344656	399	91	275
411	346311	100	339	485
412	349022	120	451	906
413	349341	199	442	907
414	351275	120	405	942
415	351574	140	432	991
416	352252	120	426	237
417	352451	120	263	278
418	352950	139	93	266
419	357815	140	1041	677
420	358772	140	897	758
421	361662	139	1154	675
422	362679	120	1199	710
423	367245	140	932	790
424	367584	100	1007	722
425	370654	100	990	617
426	371093	120	1117	582
427	378430	100	269	233
428	379487	100	639	279
429	380563	100	280	175
430	380942	120	315	184
431	381181	119	248	186
432	381341	159	257	195
433	381839	100	269	203
434	382019	140	141	207
435	382258	140	385	161
436	383215	120	267	177
437	384012	179	278	199
438	385667	160	242	238
439	385906	120	88	250
440	386863	100	198	731
441	388020	140	403	902
442	388299	100	396	873
443	388957	100	219	280
444	390273	160	375	969
445	396553	179	626	274
446	398208	159	522	264
447	398926	140	256	270
448	399344	120	86	271
449	400461	140	369	946
450	400860	100	420	964
451	404688	160	80	278
452	406681	199	362	973
453	407638	120	468	887
454	409194	120	86	279
455	412523	120	455	880
456	413500	239	455	883
457	414198	100	332	852
458	414557	179	236	318
459	415593	199	76	271
460	419063	120	494	850
461	423907	100	513	857
462	424027	100	500	879
463	430706	100	1172	780
464	430826	100	1181	777
465	431145	199	1162	802
466	431444	279	1218	809
467	431882	100	1253	768
468	432102	159	1183	817
469	434135	120	1116	762
470	436707	100	247	256
471	440755	119	567	543
472	446596	120	445	822
473	450703	100	67	285
474	452019	219	1248	739
475	452358	179	1166	796
476	452657	100	1139	801
477	452936	160	1157	770
478	453215	180	1224	770
479	453415	120	1238	739
480	453554	140	1236	757
481	454631	100	568	547
482	459356	140	427	593
483	465597	100	537	616
484	466713	160	448	242
485	469365	100	1254	724
486	469504	140	1251	730
487	469704	339	1182	760
488	470063	299	1125	784
489	470820	160	1247	728
490	471000	299	1148	696
491	472455	100	1234	646
492	473053	140	1254	635
493	473372	199	1183	616
494	473970	219	1192	619
495	474210	120	1182	643
496	475007	120	1151	718
497	475446	100	1238	748
498	475565	359	1232	737
499	475944	179	1240	738
500	477818	160	77	314
501	478038	140	76	311
502	478277	199	229	276
503	478935	100	1221	780
504	479573	199	1210	706
505	479832	179	1199	705
506	480610	120	491	483
507	481387	139	1088	516
508	482544	180	1167	750
509	484059	100	1079	596
510	487927	120	471	251
511	489163	120	475	237
512	496081	120	873	830
513	499770	100	634	301
514	499969	120	643	305
515	502481	100	451	222
516	502860	179	464	265
517	503079	160	437	267
518	503418	100	448	288
519	504794	159	464	273
520	507964	100	446	189
521	509100	159	41	283
522	512789	120	60	275
523	515361	140	266	523
524	518172	159	472	728
525	528559	100	248	255
526	528978	120	444	291
527	530114	100	479	315
528	536036	120	441	672
529	536833	140	453	648
530	541180	140	1051	615
531	541578	100	1044	609
532	543173	100	1160	692
533	544410	140	1136	717
534	546164	100	556	590
535	548178	100	622	306
536	549653	100	531	261
537	551467	100	74	243
538	552763	100	79	254
539	554259	100	47	232
540	554737	279	245	229
541	555056	100	221	201
542	560978	140	1049	610
543	562313	100	1062	627
544	563669	140	460	640
545	564307	100	49	226
546	569949	100	217	685
547	572063	160	807	807
548	572282	180	812	811
549	573419	119	925	741
550	575133	160	832	743
551	579559	160	72	223
552	581434	100	492	869
553	583328	179	57	217
554	583527	100	58	211
555	583906	140	36	312
556	584065	120	34	313
557	585102	100	63	307
558	586198	180	59	285
559	586418	159	67	300
560	594951	159	63	307
561	596586	120	211	304
562	597324	100	238	303
563	599317	100	451	525
564	610742	120	77	249
565	611100	100	61	303
566	614709	100	394	464
567	624957	120	34	274
568	626692	120	44	319
569	627788	100	80	319
570	630938	160	226	289
571	637757	120	953	837
572	641146	120	58	239
573	641605	140	52	191
574	648483	120	476	880
575	652032	120	611	256
576	653049	140	518	256
577	653727	100	442	206
578	658452	140	78	262
579	660286	199	438	282
580	660605	100	448	283
581	662579	140	67	201
582	668002	319	67	234
583	679247	140	1167	670
584	680104	100	1160	686
585	683613	100	1075	561
586	684590	120	240	205
587	685288	120	384	207
588	688657	120	459	179
589	690372	100	431	215
590	690830	140	420	236
591	698586	100	126	308
592	700002	299	888	859
593	704946	120	857	905
594	706721	120	843	942
595	707299	100	385	337
596	711087	100	460	257
597	711885	100	592	241
598	715254	100	233	293
599	716889	140	46	221
600	717108	399	42	205
601	718823	100	143	162
602	719760	100	669	182
603	720936	100	480	121
604	722750	179	1084	120
605	723568	179	1060	114
